INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
7808	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
10444	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
8020	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
5264	0.0	21.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
10763	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
4564	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
8558	0.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
10695	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
7323	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
4515	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
10159	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
8517	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
4307	0.0	27.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
6313	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0			29.1886522358297
5830	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0			29.188652235829696
909	0.0	12.0	15.0	33.0	9.0	6.0	15.0	6.0		Y	29.10825212846685
773	0.0	7.0	11.0	32.0	12.0	4.0	19.0	18.0		Y	29.01084548348049
7191	0.0	0.0	0.0	0.0	12.0	0.0	0.0	4.0			28.919125911648685
7280	0.0	15.0	0.0	0.0	12.0	0.0	0.0	4.0			28.919125911648685
8628	3.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0			28.90371757896165
2139	2.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0			28.90371757896165
6605	3.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0			28.90371757896165
1555	3.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0			28.90371757896165
9201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0			28.903717578961647
5432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0			28.903717578961647
4148	0.0	7.0	0.0	0.0	0.0	5.0	0.0	2.0			28.903717578961647
4871	11.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0			28.903717578961647
5308	4.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0			28.84160497896886
7178	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0			28.84160497896886
3418	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0			28.84160497896886
5459	4.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0			28.762863194128165
6962	4.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0			28.762863194128165
4868	17.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0			28.617925509761903
926	0.0	5.0	9.0	32.0	23.0	6.0	18.0	14.0		Y	28.61125500972354
8614	2.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0			28.51891237328101
5699	2.0	15.0	0.0	0.0	0.0	0.0	0.0	9.0			28.51891237328101
7014	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0			28.51891237328101
4644	2.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0			28.51891237328101
2158	2.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0			28.4686606940135
8632	2.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0			28.4686606940135
5583	13.0	5.0	0.0	0.0	20.0	0.0	0.0	0.0			28.417898836693407
5936	0.0	5.0	0.0	0.0	5.0	0.0	0.0	6.0			28.417898836693404
10424	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0			28.417898836693404
9787	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0			28.417898836693404
8591	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0			28.417898836693404
1645	8.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0			28.31480240067973
6687	0.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0			28.31480240067973
7259	0.0	2.0	0.0	0.0	17.0	0.0	0.0	3.0			28.31480240067973
3741	9.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0			28.17394801584625
2962	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0			28.08385548833286
9263	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0			28.08385548833286
690	16.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0			28.029010331479988
5244	2.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0			27.99210979499188
8420	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0			27.72588722239781
5632	0.0	11.0	0.0	0.0	3.0	0.0	3.0	0.0			27.72588722239781
7703	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0			27.72588722239781
3505	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0			27.72588722239781
6872	0.0	14.0	0.0	0.0	0.0	15.0	0.0	0.0			27.72588722239781
7527	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0			27.72588722239781
3442	0.0	2.0	0.0	1.0	7.0	0.0	0.0	0.0			27.72588722239781
6054	1.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0			27.72588722239781
3633	0.0	6.0	0.0	0.0	0.0	3.0	0.0	3.0			27.72588722239781
2245	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0			27.72588722239781
8482	3.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0			27.72588722239781
3539	3.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0			27.64714543755712
3706	6.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0			27.64714543755712
4790	6.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0			27.647145437557118
9722	0.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0			27.607304589311237
6997	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0			27.506291052723636
6486	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0			27.465307216702747
6336	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			27.465307216702747
4390	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
7173	0.0	5.0	0.0	0.0	0.0	0.0	2.0	2.0			27.465307216702744
4718	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
5883	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
7138	0.0	27.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
6045	0.0	10.0	0.0	0.0	0.0	0.0	2.0	2.0			27.465307216702744
10531	0.0	18.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
10621	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
7077	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
3810	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
3749	0.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
8750	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
3923	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
6649	0.0	8.0	0.0	0.0	0.0	2.0	2.0	0.0			27.465307216702744
10238	2.0	4.0	0.0	0.0	8.0	0.0	0.0	2.0			27.465307216702744
10598	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
6017	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
7318	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
6936	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
6677	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0			27.465307216702744
4016	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
7477	0.0	17.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
5774	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
3890	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
3351	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
10389	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0			27.465307216702744
1031	0.0	11.0	7.0	35.0	11.0	6.0	10.0	25.0		Y	27.31986643402797
9710	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0			27.0805020110221
10062	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0			27.0805020110221
5728	2.0	2.0	0.0	0.0	2.0	0.0	0.0	4.0			27.0805020110221
6600	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0			27.0805020110221
8263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0			27.0805020110221
4668	0.0	2.0	32.0	36.0	5.0	0.0	0.0	22.0		Y	27.04469897801966
8494	1.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0			26.876392038420825
4814	7.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			26.876392038420825
6834	5.0	29.0	0.0	0.0	3.0	2.0	0.0	0.0			26.876392038420825
2708	3.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0			26.876392038420825
4793	1.0	9.0	0.0	0.0	0.0	1.0	2.0	0.0			26.876392038420825
7948	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0			26.876392038420825
7821	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0			26.876392038420825
657	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0			26.876392038420825
5131	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0			26.876392038420825
1112	0.0	3.0	7.0	29.0	7.0	10.0	14.0	11.0		Y	26.805357615954332
4278	9.0	9.0	0.0	0.0	20.0	0.0	0.0	0.0			26.735537653587343
4202	13.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0			26.735537653587343
4930	12.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0			26.68769039850659
7378	0.0	19.0	0.0	0.0	12.0	0.0	0.0	3.0			26.68769039850659
5979	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3.0			26.68769039850659
6776	0.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0			26.663593966326847
6730	2.0	4.0	0.0	0.0	16.0	0.0	0.0	1.0			26.590599969221085
6226	16.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0			26.59059996922108
6873	7.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0			26.491586832740182
4196	4.0	2.0	0.0	0.0	9.0	0.0	0.0	1.0			26.491586832740182
4442	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0			26.491586832740182
6378	0.0	16.0	0.0	0.0	7.0	0.0	0.0	4.0			26.491586832740182
4008	1.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0			26.491586832740182
5482	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
7664	3.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0			26.390573296152585
9886	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
6547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0			26.390573296152585
6179	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
5908	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
7888	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
5793	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			26.390573296152585
5860	11.0	3.0	0.0	0.0	15.0	0.0	0.0	0.0			26.28747686013891
7317	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0			26.28747686013891
5357	3.0	3.0	0.0	0.0	2.0	0.0	0.0	3.0			26.28747686013891
6896	2.0	12.0	0.0	0.0	0.0	0.0	3.0	0.0			26.28747686013891
2769	6.0	20.0	0.0	0.0	25.0	0.0	0.0	0.0			26.020033435383976
6437	3.0	23.0	0.0	0.0	4.0	2.0	0.0	0.0			25.96478425445105
4121	4.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0			25.96478425445105
7890	0.0	13.0	0.0	0.0	10.0	0.0	0.0	3.0			25.85241997519076
4511	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0			25.85241997519076
8809	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0			25.85241997519076
7936	0.0	9.0	0.0	0.0	10.0	0.0	0.0	3.0			25.85241997519076
7227	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0			25.85241997519076
8910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0			25.649493574615366
4094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0			25.649493574615366
9461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0			25.649493574615366
7509	0.0	24.0	0.0	0.0	0.0	0.0	0.0	12.0			25.649493574615366
5689	11.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0			25.61981989701629
1369	5.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			25.43798167616192
6597	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0			25.43798167616192
2362	0.0	0.0	0.0	0.0	17.0	0.0	0.0	2.0			25.43798167616192
9285	8.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0			25.43798167616192
7645	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0			25.43798167616192
3054	2.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0			25.43798167616192
5436	5.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			25.43798167616192
5683	9.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0			25.37586907616914
6877	9.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0			25.37586907616914
1411	4.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0			25.37586907616913
1106	0.0	2.0	12.0	21.0	14.0	2.0	6.0	6.0		Y	25.304816325099434
5642	16.0	14.0	0.0	0.0	0.0	0.0	0.0	2.0			25.152189606962175
5672	0.0	8.0	11.0	16.0	9.0	2.0	4.0	29.0		Y	25.087919044770985
9156	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0			25.05317647048128
6627	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0			24.95216293389368
7336	2.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0			24.95216293389368
7007	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0			24.95216293389368
5630	0.0	8.0	0.0	0.0	15.0	0.0	0.0	2.0			24.849066497880003
8777	0.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0			24.849066497880003
9812	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0			24.849066497880003
4454	3.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0			24.849066497880003
6468	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0			24.849066497880003
6108	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0			24.849066497880003
6589	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0			24.849066497880003
8530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0			24.849066497880003
7724	0.0	0.0	0.0	0.0	15.0	0.0	0.0	2.0			24.849066497880003
3361	0.0	11.0	0.0	0.0	0.0	11.0	0.0	0.0			24.849066497880003
6117	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0			24.849066497880003
4596	4.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			24.526373892192147
9253	4.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0			24.526373892192147
6535	4.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			24.526373892192147
9042	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0			24.526373892192147
5018	2.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0			24.526373892192147
10092	4.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0			24.526373892192147
10599	0.0	3.0	0.0	0.0	4.0	0.0	2.0	0.0			24.526373892192147
4660	0.0	0.0	20.0	23.0	18.0	0.0	0.0	16.0	Y		24.42865716040299
5941	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0			24.260151319598087
4582	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0			24.260151319598087
9468	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0			24.260151319598087
2177	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0			24.260151319598087
2231	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0			24.260151319598084
942	2.0	2.0	11.0	29.0	10.0	0.0	2.0	10.0	Y		24.236687539841167
6960	0.0	0.0	0.0	0.0	13.0	0.0	0.0	2.0			24.181409534757396
3509	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0			24.141568686511505
7916	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
8229	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
5413	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
7204	4.0	30.0	0.0	0.0	0.0	0.0	0.0	4.0			24.141568686511505
5447	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0			24.141568686511505
5188	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
5843	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0			24.141568686511505
8100	0.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
8831	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0			24.141568686511505
4594	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
10044	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
8709	0.0	8.0	0.0	0.0	4.0	0.0	0.0	4.0			24.141568686511505
7555	0.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
3561	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
9162	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
3693	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0			24.141568686511505
9501	4.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0			24.141568686511505
7438	0.0	27.0	0.0	0.0	4.0	0.0	0.0	4.0			24.141568686511505
7338	0.0	13.0	0.0	0.0	0.0	0.0	4.0	0.0			24.141568686511505
442	0.0	8.0	13.0	15.0	2.0	0.0	5.0	27.0	Y	Y	24.05685098241183
5316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0			23.978952727983707
8198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0			23.978952727983707
5488	0.0	3.0	7.0	11.0	8.0	2.0	17.0	17.0		Y	23.953186763265972
9240	7.0	9.0	0.0	0.0	14.0	0.0	0.0	0.0			23.93745871391023
2421	0.0	0.0	19.0	19.0	17.0	0.0	0.0	19.0	Y		23.913177930603016
965	0.0	6.0	5.0	16.0	5.0	3.0	19.0	16.0		Y	23.85905708717388
4055	0.0	15.0	0.0	0.0	12.0	0.0	0.0	2.0			23.810869673988783
4586	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0			23.810869673988783
777	0.0	5.0	10.0	17.0	10.0	0.0	4.0	26.0		Y	23.72645185698856
929	1.0	1.0	14.0	31.0	3.0	0.0	0.0	22.0	Y		23.671755548177227
6306	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0			23.59249435647547
4889	6.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0			23.59249435647547
7538	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0			23.59249435647547
9411	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0			23.59249435647547
10192	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0			23.59249435647547
751	0.0	6.0	13.0	31.0	18.0	0.0	0.0	15.0		Y	23.46537728728335
8145	0.0	10.0	0.0	0.0	0.0	0.0	2.0	1.0			23.4106561356211
4646	2.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0			23.4106561356211
4506	11.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0			23.4106561356211
8277	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0			23.4106561356211
6219	0.0	12.0	0.0	0.0	3.0	0.0	2.0	0.0			23.4106561356211
5076	0.0	8.0	0.0	0.0	0.0	1.0	2.0	0.0			23.4106561356211
4882	0.0	3.0	14.0	25.0	11.0	0.0	0.0	21.0		Y	23.310937927714864
1581	2.0	14.0	3.0	13.0	16.0	4.0	21.0	18.0	Y		23.29917415651789
608	0.0	4.0	6.0	27.0	4.0	0.0	10.0	15.0		Y	23.28830245931365
6830	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
6093	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
5092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
5050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
5145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
7075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0			23.02585092994046
4628	9.0	21.0	0.0	0.0	9.0	0.0	0.0	0.0			23.02585092994046
7987	3.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0			23.025850929940457
10150	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0			23.025850929940457
1405	8.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0			22.97559925067295
10318	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0			22.97559925067295
7508	0.0	4.0	0.0	0.0	10.0	0.0	0.0	2.0			22.97559925067295
4039	0.0	11.0	6.0	20.0	20.0	0.0	8.0	13.0		Y	22.85210210501111
3378	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0			22.82174095733918
3379	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0			22.82174095733918
2299	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0			22.82174095733918
1957	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0			22.82174095733918
643	0.0	0.0	9.0	46.0	3.0	0.0	0.0	25.0	Y		22.78695309483276
905	4.0	1.0	10.0	42.0	11.0	0.0	0.0	4.0	Y		22.65119157397254
1126	0.0	8.0	6.0	14.0	12.0	3.0	6.0	11.0		Y	22.62630701219841
7542	6.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0			22.55429753258425
6613	12.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0			22.55429753258425
9173	0.0	4.0	0.0	0.0	9.0	0.0	0.0	2.0			22.49904835165133
6774	9.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0			22.49904835165133
4308	9.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0			22.49904835165133
8889	0.0	16.0	0.0	0.0	9.0	2.0	0.0	0.0			22.49904835165133
4567	0.0	4.0	0.0	0.0	9.0	0.0	0.0	2.0			22.49904835165133
8923	0.0	11.0	0.0	0.0	9.0	0.0	0.0	2.0			22.49904835165133
9010	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0			22.49904835165133
5448	5.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0			22.499048351651325
2568	4.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0			22.499048351651325
7429	5.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0			22.499048351651325
4057	0.0	20.0	4.0	23.0	4.0	2.0	6.0	25.0		Y	22.46317923209588
978	0.0	8.0	3.0	23.0	7.0	2.0	13.0	16.0		Y	22.42044441833656
7713	7.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0			22.386684072391034
740	0.0	4.0	9.0	25.0	3.0	0.0	1.0	25.0	Y	Y	22.34654620645124
1246	4.0	18.0	8.0	12.0	21.0	0.0	4.0	9.0	Y		22.268253847540127
1313	0.0	13.0	3.0	30.0	20.0	3.0	3.0	20.0		Y	22.16266501507729
4218	6.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0			22.154083994216567
4101	0.0	14.0	12.0	19.0	21.0	0.0	0.0	16.0	Y		22.1278626844665
626	0.0	5.0	9.0	30.0	10.0	0.0	0.0	19.0		Y	21.98998829314223
7905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			21.9722457733622
7194	2.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0			21.9722457733622
5252	8.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0			21.9722457733622
6778	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0			21.9722457733622
4651	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			21.9722457733622
6930	0.0	18.0	0.0	0.0	2.0	0.0	2.0	0.0			21.9722457733622
6449	0.0	3.0	0.0	0.0	8.0	0.0	0.0	2.0			21.9722457733622
9104	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0			21.9722457733622
10149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			21.9722457733622
7894	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0			21.9722457733622
4152	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0			21.9722457733622
8817	2.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0			21.9722457733622
4225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			21.9722457733622
7793	2.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0			21.9722457733622
4253	8.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0			21.9722457733622
4438	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0			21.9722457733622
4250	0.0	6.0	0.0	0.0	2.0	0.0	2.0	0.0			21.9722457733622
6954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			21.9722457733622
4713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0			21.9722457733622
8341	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0			21.9722457733622
4821	2.0	28.0	0.0	0.0	0.0	0.0	2.0	0.0			21.9722457733622
8253	0.0	2.0	0.0	0.0	8.0	0.0	0.0	2.0			21.9722457733622
6227	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0			21.9722457733622
8511	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0			21.9722457733622
799	7.0	12.0	0.0	0.0	9.0	0.0	0.0	0.0			21.91013317336941
5157	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0			21.91013317336941
4002	4.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0			21.91013317336941
5019	7.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0			21.91013317336941
5861	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0			21.78354413344796
492	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0			21.78354413344796
2896	5.0	0.0	4.0	14.0	15.0	0.0	5.0	34.0	Y		21.733038513557343
7264	6.0	9.0	0.0	0.0	10.0	0.0	0.0	0.0			21.719027109268417
6414	10.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0			21.719027109268417
967	9.0	0.0	6.0	22.0	18.0	0.0	3.0	3.0	Y		21.7116240749241
4178	0.0	2.0	7.0	32.0	20.0	0.0	0.0	21.0		Y	21.67233874260557
5581	0.0	0.0	0.0	0.0	18.0	0.0	0.0	1.0			21.653666701431654
