INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	NOT_TT	NOT_MACAQUE_BUT_OTHERS
8115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	1.0	9.0	0.0	2.0	21.0	0.0	0.0	64.0	Y	
8116	4.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	59.0	0.0	3.0	17.0	0.0	10.0	2.0	Y	
8117	2.0	7.0	0.0	0.0	15.0	0.0	2.0	22.0	1.0	6.0	0.0	0.0	9.0	0.0	1.0	15.0	21.0	53.0	3.0	3.0	189.0	0.0	18.0	372.0	Y	
8118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	44.0	1554.0	0.0	40.0	140.0	586.0	661.0	228.0		
8119	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	110.0	0.0	13.0	19.0	65.0	39.0	12.0		
8120	0.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	23.0	0.0	17.0	16.0	2.0	3.0	2.0		Y
8121	0.0	2.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	17.0	3.0	30.0	0.0	11.0	13.0	3.0	14.0	200.0		Y
8122	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	141.0	0.0	8.0	5.0	0.0	4.0	1.0	Y	
8123	0.0	3.0	0.0	0.0	0.0	8.0	6.0	12.0	0.0	2.0	0.0	0.0	0.0	4.0	3.0	7.0	4.0	80.0	0.0	4.0	10.0	78.0	57.0	155.0		Y
8124	0.0	4.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	4.0	3.0	44.0	0.0	8.0	86.0	0.0	0.0	56.0	Y	Y
8125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	20.0	241.0	10.0	82.0	466.0	9.0	17.0	922.0		
8126	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	18.0	0.0	2.0	29.0	6.0	5.0	2.0		
8127	0.0	1.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	7.0	0.0	5.0	31.0	0.0	7.0	10.0	18.0	90.0	10.0		Y
8128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	21.0	0.0	6.0	44.0	0.0	0.0	53.0	Y	
8129	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	1.0	2.0	33.0	1.0	31.0	27.0	0.0	0.0	42.0	Y	
8130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	10.0	2.0	4.0	9.0	0.0	0.0	14.0	Y	
8131	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	51.0	0.0	2.0	0.0	0.0	35.0	2.0	Y	
8132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	75.0	0.0	74.0	6.0	0.0	0.0	5.0	Y	
8133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	100.0	0.0	3.0	36.0	0.0	4.0	67.0	Y	
8134	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	135.0	0.0	8.0	19.0	13.0	5.0	16.0		Y
8135	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	22.0	8.0	0.0	3.0	59.0	0.0	0.0	20.0	Y	
8136	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	1.0	10.0	137.0	0.0	6.0	25.0	1.0	4.0	14.0		Y
8137	0.0	22.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	174.0	0.0	2.0	10.0	0.0	3.0	9.0	Y	Y
8138	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	66.0	0.0	3.0	2.0	0.0	0.0	21.0	Y	Y
8139	0.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	13.0	0.0	16.0	4.0	6.0	33.0	42.0		
8140	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	151.0	0.0	4.0	1.0	22.0	21.0	24.0		Y
8141	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	2.0	8.0	15.0	1.0	4.0	145.0	0.0	2.0	76.0	Y	
8142	0.0	19.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	235.0	0.0	1.0	19.0	2.0	66.0	9.0		Y
8143	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	19.0	0.0	0.0	0.0	5.0		
8144	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	258.0	0.0	3.0	18.0	0.0	9.0	27.0	Y	
8145	0.0	8.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	55.0	2.0	2.0	7.0	4.0	9.0	8.0		
8146	0.0	0.0	0.0	0.0	12.0	0.0	0.0	28.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	14.0	2.0	20.0	0.0	11.0	155.0	1.0	2.0	343.0		
8147	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	33.0	0.0	10.0	41.0	0.0	1.0	13.0	Y	
8148	0.0	2.0	0.0	2.0	9.0	2.0	11.0	13.0	0.0	1.0	0.0	1.0	7.0	1.0	6.0	9.0	2.0	85.0	0.0	17.0	49.0	37.0	61.0	117.0		Y
8149	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	6.0	22.0	0.0	4.0	54.0	4.0	3.0	10.0		
8150	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	58.0	6.0	0.0	5.0	10.0	1.0	3.0	0.0		
8151	0.0	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	0.0	0.0	1.0	14.0	35.0	2.0	96.0	29.0	0.0	3.0	27.0	Y	
8152	2.0	2.0	0.0	5.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	7.0	0.0	0.0	0.0	2.0	4.0	19.0	2.0	34.0	4.0	2.0	9.0	15.0		
8153	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	36.0	64.0	1.0	3.0	21.0	7.0	8.0	11.0		
8154	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	123.0	1.0	8.0	10.0	1.0	13.0	5.0		Y
8155	0.0	6.0	0.0	0.0	14.0	0.0	0.0	14.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	7.0	18.0	108.0	1.0	30.0	280.0	2.0	15.0	399.0		Y
8156	0.0	4.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	36.0	0.0	24.0	61.0	0.0	0.0	55.0	Y	Y
8157	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	20.0	3.0	2.0	12.0	58.0	7.0	7.0	29.0		
8158	0.0	5.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	2.0	3.0	50.0	0.0	4.0	8.0	29.0	16.0	5.0		
8159	0.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	1.0	9.0	17.0	2.0	5.0	55.0	0.0	4.0	4.0	Y	
8160	4.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	9.0	10.0	0.0	2.0	65.0	0.0	0.0	93.0	Y	
8161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	125.0	6.0	15.0	107.0	6.0	11.0	96.0		
8162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	131.0	0.0	6.0	56.0	0.0	2.0	17.0	Y	
8163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	9.0	7.0	0.0	4.0	4.0	0.0	1.0	4.0	Y	
8164	0.0	7.0	0.0	0.0	13.0	0.0	2.0	10.0	0.0	5.0	0.0	1.0	14.0	0.0	2.0	11.0	27.0	123.0	2.0	22.0	278.0	38.0	55.0	230.0		
8165	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	251.0	0.0	23.0	7.0	1.0	10.0	26.0		Y
8166	2.0	2.0	0.0	0.0	6.0	2.0	0.0	4.0	1.0	1.0	0.0	1.0	4.0	1.0	0.0	6.0	6.0	10.0	0.0	21.0	45.0	29.0	6.0	30.0		
8167	0.0	0.0	0.0	0.0	16.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	5.0	5.0	27.0	1.0	13.0	116.0	0.0	0.0	86.0	Y	
8168	2.0	1.0	0.0	0.0	14.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	13.0	11.0	1.0	3.0	103.0	0.0	4.0	66.0	Y	
8169	2.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	5.0	1.0	17.0	29.0	2.0	11.0	91.0	0.0	60.0	17.0	Y	
8170	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	141.0	0.0	1.0	3.0	0.0	18.0	4.0	Y	
8171	2.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	12.0	0.0	0.0	0.0	11.0	147.0	3.0	18.0	218.0	0.0	7.0	33.0	Y	
8172	0.0	0.0	0.0	0.0	13.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	4.0	21.0	37.0	5.0	11.0	178.0	0.0	2.0	42.0	Y	
8173	6.0	0.0	0.0	0.0	14.0	3.0	10.0	13.0	3.0	0.0	0.0	0.0	10.0	1.0	4.0	9.0	29.0	41.0	0.0	7.0	107.0	18.0	64.0	134.0		
8174	2.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	6.0	0.0	0.0	1.0	9.0	12.0	0.0	13.0	44.0	0.0	0.0	6.0	Y	
8175	0.0	3.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	9.0	0.0	5.0	10.0	0.0	0.0	54.0	Y	Y
8176	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	37.0	38.0	0.0	18.0	345.0	2.0	2.0	59.0		
8177	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	92.0	0.0	6.0	5.0	0.0	10.0	31.0	Y	Y
8178	0.0	10.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	5.0	0.0	4.0	2.0	0.0	0.0	2.0	2.0	19.0	0.0	34.0	11.0	0.0	1.0	19.0	Y	
8179	0.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	6.0	11.0	1.0	6.0	75.0	0.0	7.0	126.0	Y	
8180	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	46.0	0.0	11.0	3.0	6.0	1.0	11.0		
8181	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	493.0	0.0	7.0	13.0	1.0	19.0	19.0		Y
8182	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	9.0	29.0	1.0	59.0	163.0	0.0	2.0	124.0	Y	
8183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	7.0	17.0	8.0	3.0	13.0		
8184	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	73.0	0.0	13.0	58.0	1.0	3.0	131.0		Y
8185	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	34.0	0.0	8.0	40.0	0.0	4.0	25.0	Y	Y
8186	0.0	0.0	0.0	0.0	6.0	3.0	0.0	9.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	7.0	3.0	16.0	0.0	6.0	51.0	80.0	0.0	17.0		
8187	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	1.0	6.0	25.0	0.0	3.0	3.0	Y	
8188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	38.0	0.0	9.0	53.0	0.0	0.0	54.0	Y	
8189	0.0	4.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	85.0	0.0	1.0	37.0	0.0	3.0	23.0	Y	Y
8190	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	87.0	0.0	17.0	5.0	0.0	0.0	11.0	Y	Y
8191	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	48.0	0.0	30.0	7.0	4.0	33.0	8.0		Y
8192	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	13.0	121.0	0.0	3.0	20.0	8.0	74.0	12.0		Y
8193	0.0	0.0	0.0	2.0	5.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	4.0	0.0	0.0	1.0	6.0	42.0	0.0	12.0	79.0	1.0	21.0	38.0		
8194	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	204.0	0.0	2.0	4.0	13.0	4.0	3.0		Y
8195	0.0	12.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	2.0	92.0	0.0	25.0	50.0	0.0	3.0	89.0	Y	Y
8196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	0.0	0.0	2.0	10.0		
8197	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	46.0	0.0	16.0	36.0	0.0	1.0	23.0	Y	
8198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	32.0	0.0	14.0	24.0	1.0	3.0	29.0		
8199	0.0	0.0	0.0	6.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	5.0	7.0	0.0	28.0	21.0	0.0	1.0	42.0	Y	
8200	0.0	19.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	120.0	0.0	5.0	7.0	2.0	7.0	15.0		Y
8201	0.0	2.0	0.0	8.0	8.0	0.0	0.0	13.0	0.0	1.0	0.0	4.0	6.0	0.0	0.0	8.0	5.0	34.0	0.0	35.0	79.0	0.0	4.0	127.0	Y	Y
8202	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	86.0	0.0	6.0	10.0	0.0	0.0	15.0	Y	Y
8203	0.0	3.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	9.0	59.0	1.0	14.0	38.0	1.0	4.0	268.0		Y
8204	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	7.0	0.0	0.0	0.0	3.0	73.0	0.0	9.0	41.0	0.0	0.0	0.0	Y	
8205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	68.0	6.0	57.0	27.0	3.0	17.0	53.0		
8206	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	85.0	0.0	11.0	3.0	0.0	3.0	37.0	Y	Y
8207	2.0	0.0	0.0	4.0	15.0	2.0	0.0	0.0	1.0	0.0	1.0	5.0	11.0	1.0	0.0	0.0	5.0	19.0	8.0	38.0	121.0	5.0	1.0	30.0		
8208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	51.0	3.0	9.0	45.0	0.0	0.0	228.0	Y	
8209	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23.0	0.0	2.0	0.0	1.0	0.0	11.0		
8210	0.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0	6.0	11.0	0.0	23.0	19.0	0.0	4.0	87.0	Y	
8211	0.0	4.0	0.0	0.0	18.0	0.0	0.0	26.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	9.0	1.0	39.0	3.0	10.0	89.0	2.0	1.0	233.0		Y
8212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	718.0	2.0	104.0	391.0	84.0	85.0	493.0		
8213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	6.0	18.0	4.0	24.0	41.0	0.0	0.0	43.0	Y	
