INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX
659	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	3.0	0.0	0.0	2.0	12.0	10.0	1.0	171.0	19.0	22.0	1.0	13.0	62.70988431858299
660	0.0	5.0	2.0	14.0	9.0	2.0	6.0	22.0	0.0	4.0	2.0	13.0	10.0	2.0	6.0	18.0	22.0	130.0	21.0	178.0	207.0	209.0	410.0	270.0	162.00493133309564
661	4.0	0.0	0.0	23.0	0.0	2.0	2.0	30.0	2.0	0.0	0.0	15.0	0.0	2.0	2.0	20.0	4.0	27.0	0.0	264.0	11.0	88.0	37.0	294.0	129.78376041376893
662	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	3.0	18.0	6.0	0.0	101.0	83.0	5.0	2.0	23.0	51.29898714923073
663	8.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	67.0	43.0	0.0	11.0	22.0	6.0	23.0	23.0	15.708430930885358
664	3.0	0.0	2.0	8.0	11.0	0.0	9.0	5.0	1.0	1.0	1.0	8.0	11.0	0.0	6.0	12.0	4.0	2.0	3.0	67.0	80.0	0.0	13.0	42.0	157.67403369463867
665	10.0	0.0	0.0	5.0	15.0	0.0	0.0	0.0	5.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0	6.0	3.0	0.0	9.0	17.0	0.0	1.0	0.0	73.6770857237437
666	0.0	0.0	2.0	30.0	4.0	0.0	0.0	4.0	0.0	1.0	1.0	24.0	3.0	0.0	0.0	3.0	11.0	16.0	4.0	164.0	21.0	0.0	7.0	54.0	128.71861476076833
667	0.0	0.0	2.0	17.0	10.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	13.0	16.0	6.0	308.0	148.0	0.0	41.0	92.0	126.16593631757954
668	0.0	0.0	5.0	7.0	6.0	0.0	0.0	19.0	0.0	0.0	2.0	7.0	4.0	0.0	0.0	11.0	6.0	22.0	3.0	47.0	34.0	2.0	9.0	43.0	137.96742171576543
669	5.0	2.0	0.0	9.0	14.0	3.0	7.0	16.0	4.0	1.0	0.0	10.0	12.0	2.0	5.0	11.0	112.0	67.0	2.0	172.0	219.0	59.0	49.0	203.0	138.16859137660896
670	0.0	0.0	0.0	8.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	5.0	7.0	20.0	1.0	83.0	36.0	5.0	16.0	82.0	67.35514768234549
671	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	85.53332238032111
672	0.0	2.0	0.0	18.0	0.0	0.0	0.0	18.0	2.0	2.0	0.0	14.0	1.0	0.0	0.0	11.0	3.0	13.0	0.0	35.0	2.0	0.0	0.0	20.0	68.11791303582045
673	0.0	6.0	0.0	15.0	6.0	0.0	0.0	3.0	0.0	4.0	1.0	8.0	2.0	0.0	0.0	4.0	16.0	131.0	25.0	364.0	201.0	8.0	32.0	155.0	62.38324625039508
674	0.0	0.0	0.0	25.0	11.0	0.0	0.0	16.0	0.0	1.0	1.0	16.0	8.0	0.0	0.0	12.0	1.0	18.0	4.0	25.0	22.0	0.0	0.0	19.0	91.75253072965073
675	0.0	9.0	0.0	20.0	0.0	0.0	0.0	2.0	0.0	6.0	1.0	14.0	1.0	0.0	0.0	1.0	5.0	94.0	57.0	483.0	128.0	0.0	4.0	147.0	54.87058473283878
676	4.0	0.0	0.0	1.0	13.0	2.0	15.0	10.0	2.0	0.0	0.0	1.0	12.0	1.0	9.0	9.0	15.0	42.0	0.0	38.0	60.0	39.0	116.0	182.0	113.21010091122642
677	4.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	5.0	27.0	14.0	5.0	20.0	98.0	0.0	3.0	63.0	36.81005275629867
678	0.0	2.0	0.0	12.0	12.0	0.0	0.0	18.0																	73.35286738903007
679	0.0	0.0	2.0	27.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	28.0	1.0	0.0	0.0	2.0	3.0	8.0	1.0	114.0	15.0	0.0	5.0	31.0	121.57470463690957
680	4.0	0.0	0.0	0.0	4.0	12.0	2.0	12.0	3.0	0.0	0.0	3.0	4.0	6.0	1.0	13.0	50.0	14.0	2.0	18.0	104.0	188.0	33.0	171.0	91.91974016576388
681	2.0	0.0	0.0	2.0	7.0	7.0	12.0	15.0	2.0	0.0	0.0	1.0	8.0	4.0	8.0	10.0	44.0	6.0	8.0	40.0	122.0	57.0	145.0	162.0	126.88438346676196
682	0.0	8.0	0.0	19.0	2.0	0.0	0.0	15.0	0.0	4.0	0.0	13.0	6.0	0.0	0.0	16.0	17.0	174.0	12.0	250.0	33.0	14.0	96.0	300.0	68.28452763893817
683	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	6.0	0.0	5.0	8.0	0.0	272.0	6.0	0.0	36.0	37.0	76.57282792978191
685	0.0	0.0	0.0	34.0	8.0	0.0	0.0	32.0	0.0	5.0	0.0	9.0	3.0	0.0	4.0	19.0	23.0	73.0	4.0	151.0	54.0	2.0	38.0	222.0	99.57562192380178
686	0.0	0.0	2.0	21.0	0.0	4.0	24.0	11.0	0.0	2.0	1.0	20.0	1.0	2.0	12.0	10.0	9.0	22.0	5.0	93.0	4.0	2.0	30.0	30.0	190.61457992236524
687	2.0	0.0	2.0	13.0	4.0	6.0	2.0	24.0	3.0	1.0	1.0	9.0	6.0	3.0	1.0	14.0	52.0	64.0	33.0	281.0	132.0	113.0	104.0	322.0	177.5211662780735
688	6.0	5.0	0.0	6.0	0.0	0.0	0.0	8.0	3.0	6.0	0.0	6.0	0.0	0.0	1.0	5.0	58.0	168.0	0.0	134.0	18.0	5.0	34.0	246.0	60.404630012200215
689	6.0	7.0	0.0	9.0	0.0	0.0	1.0	13.0	3.0	10.0	0.0	3.0	0.0	0.0	0.0	6.0	22.0	74.0	0.0	152.0	13.0	3.0	16.0	168.0	78.70608999851035
690	16.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	3.0	0.0	4.0	13.0	0.0	2.0	1.0	42.19507705176107
691	0.0	0.0	0.0	17.0	3.0	0.0	0.0	9.0																	76.25183242849297
692	0.0	0.0	0.0	46.0	11.0	0.0	0.0	13.0	0.0	0.0	0.0	22.0	23.0	0.0	0.0	16.0	7.0	20.0	1.0	300.0	184.0	146.0	24.0	58.0	102.62277193121747
693	0.0	4.0	0.0	8.0	0.0	0.0	4.0	6.0	1.0	2.0	0.0	6.0	3.0	0.0	2.0	2.0	12.0	19.0	4.0	130.0	31.0	0.0	15.0	37.0	69.76842141634197
694	4.0	0.0	0.0	27.0	5.0	0.0	6.0	14.0	3.0	0.0	0.0	17.0	6.0	0.0	2.0	7.0	14.0	15.0	1.0	127.0	38.0	15.0	36.0	47.0	134.42616991532608
695	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0																	88.61633597686627
696	2.0	4.0	0.0	10.0	2.0	0.0	6.0	35.0	1.0	6.0	0.0	6.0	1.0	0.0	3.0	20.0	9.0	76.0	2.0	44.0	12.0	2.0	15.0	105.0	103.4961471519288
697	0.0	11.0	0.0	12.0	0.0	0.0	7.0	8.0	2.0	10.0	0.0	12.0	2.0	0.0	3.0	7.0	2.0	22.0	2.0	32.0	2.0	0.0	3.0	11.0	81.05219991216937
698	5.0	0.0	0.0	11.0	0.0	3.0	9.0	3.0	4.0	0.0	0.0	8.0	0.0	4.0	7.0	4.0	9.0	1.0	1.0	22.0	0.0	8.0	17.0	23.0	129.88039130534904
699	6.0	0.0	0.0	0.0	26.0	0.0	0.0	33.0	2.0	0.0	0.0	1.0	13.0	0.0	0.0	17.0	28.0	20.0	1.0	18.0	129.0	22.0	15.0	161.0	53.570088443655585
700	18.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	29.0	36.0	0.0	75.0	0.0	0.0	13.0	6.0	68.75390057690328
701	0.0	0.0	0.0	13.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	15.0	3.0	0.0	1.0	1.0	13.0	6.0	8.0	121.0	56.0	1.0	8.0	60.0	67.23300538178599
702	0.0	0.0	0.0	62.0	0.0	0.0	0.0	63.0	1.0	0.0	0.0	4.0	0.0	0.0	5.0	5.0	3.0	2.0	0.0	18.0	1.0	0.0	7.0	36.0	103.65710994462901
704	2.0	4.0	0.0	10.0	2.0	0.0	0.0	2.0	1.0	3.0	0.0	11.0	1.0	0.0	0.0	1.0	11.0	35.0	9.0	181.0	52.0	1.0	17.0	79.0	61.88296166715911
705	0.0	0.0	0.0	41.0	0.0	0.0	12.0	13.0	0.0	1.0	1.0	21.0	0.0	0.0	6.0	9.0	4.0	21.0	4.0	173.0	11.0	26.0	118.0	104.0	126.42291937566671
706	0.0	6.0	2.0	22.0	2.0	2.0	4.0	11.0	0.0	5.0	1.0	16.0	1.0	1.0	5.0	7.0	8.0	95.0	10.0	192.0	29.0	16.0	68.0	74.0	155.46317282884453
707	0.0	3.0	0.0	11.0	6.0	0.0	5.0	20.0	0.0	3.0	0.0	10.0	5.0	0.0	5.0	18.0	4.0	77.0	4.0	75.0	28.0	0.0	15.0	82.0	94.59521616247505
708	1.0	6.0	2.0	12.0	2.0	0.0	0.0	0.0	1.0	4.0	1.0	6.0	1.0	0.0	0.0	1.0	12.0	49.0	9.0	117.0	44.0	0.0	3.0	32.0	97.93846119961857
709	0.0	0.0	0.0	16.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	2.0	4.0	2.0	2.0	33.0	23.0	0.0	0.0	28.0	75.69757932997592
710	2.0	0.0	0.0	11.0	10.0	0.0	0.0	31.0	1.0	0.0	0.0	7.0	6.0	0.0	0.0	25.0	12.0	32.0	8.0	151.0	60.0	27.0	76.0	217.0	90.0024117604316
711	3.0	0.0	0.0	3.0	6.0	0.0	8.0	22.0																	99.95422131856233
712	0.0	6.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	21.0	0.0	0.0	0.0	0.0	25.0	56.0	3.0	227.0	23.0	4.0	14.0	48.0	58.29439688796654
713	3.0	8.0	0.0	11.0	0.0	0.0	0.0	6.0	1.0	5.0	0.0	5.0	0.0	0.0	0.0	3.0	2.0	17.0	2.0	49.0	4.0	0.0	1.0	20.0	62.30450446555437
714	4.0	1.0	0.0	0.0	22.0	0.0	6.0	18.0	2.0	2.0	0.0	0.0	16.0	0.0	3.0	9.0	56.0	29.0	1.0	27.0	279.0	63.0	123.0	244.0	72.21696143284892
715	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	93.0	0.0	28.0	2.0	1.0	4.0	3.0	-9.729550745276565
716	4.0	0.0	0.0	13.0	2.0	0.0	0.0	6.0	2.0	0.0	0.0	12.0	3.0	0.0	0.0	5.0	32.0	21.0	0.0	255.0	39.0	4.0	13.0	87.0	84.09813790526329
717	0.0	0.0	1.0	23.0	2.0	0.0	0.0	13.0	0.0	0.0	1.0	13.0	1.0	0.0	0.0	6.0	8.0	27.0	10.0	164.0	42.0	0.0	4.0	103.0	109.97531192077356
718	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	18.0	0.0	12.0	0.0	9.0	1.0	1.0	21.972245773362197
719	2.0	0.0	0.0	0.0	7.0	3.0	4.0	17.0	1.0	1.0	0.0	0.0	9.0	2.0	3.0	9.0	21.0	11.0	0.0	7.0	199.0	82.0	66.0	183.0	80.77117348787097
720	4.0	0.0	0.0	0.0	13.0	7.0	4.0	20.0	3.0	0.0	0.0	0.0	9.0	6.0	2.0	15.0	17.0	3.0	2.0	6.0	26.0	6.0	8.0	35.0	99.84546977274346
721	0.0	10.0	3.0	34.0	12.0	0.0	7.0	16.0	2.0	10.0	2.0	15.0	11.0	0.0	3.0	14.0	11.0	31.0	9.0	64.0	35.0	0.0	19.0	51.0	172.75169594337837
722	0.0	0.0	2.0	31.0	2.0	0.0	0.0	21.0	0.0	0.0	1.0	24.0	1.0	0.0	0.0	13.0	7.0	21.0	2.0	175.0	19.0	2.0	7.0	143.0	134.20748331285105
723	55.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	17.0	1.0	0.0	1.0	7.0	20.0	3.0	2.0	76.0	6.0	0.0	5.0	29.0	121.1145422640425
724	8.0	0.0	0.0	0.0	19.0	4.0	4.0	17.0	2.0	1.0	0.0	1.0	10.0	1.0	1.0	10.0	20.0	9.0	0.0	8.0	111.0	47.0	17.0	133.0	99.68590330363598
725	3.0	3.0	0.0	7.0	13.0	0.0	0.0	8.0																	72.70171217395355
726	2.0	12.0	0.0	20.0	7.0	0.0	2.0	11.0	2.0	8.0	0.0	16.0	4.0	0.0	1.0	6.0	17.0	56.0	1.0	232.0	66.0	0.0	10.0	131.0	98.3527501412027
727	0.0	19.0	0.0	13.0	0.0	0.0	0.0	6.0	1.0	12.0	0.0	9.0	1.0	0.0	0.0	6.0	6.0	78.0	0.0	41.0	13.0	0.0	12.0	12.0	47.53203596981179
728	5.0	0.0	0.0	25.0	11.0	0.0	6.0	17.0	3.0	3.0	0.0	13.0	9.0	0.0	3.0	8.0	13.0	48.0	1.0	294.0	138.0	123.0	142.0	189.0	139.1445697269607
729	5.0	3.0	0.0	26.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	22.0	3.0	0.0	0.0	0.0	23.0	18.0	0.0	185.0	53.0	0.0	7.0	26.0	82.39592165010824
730	0.0	0.0	0.0	32.0	31.0	0.0	0.0	62.0	0.0	0.0	3.0	7.0	10.0	11.0	10.0	7.0	9.0	9.0	19.0	141.0	83.0	78.0	107.0	173.0	107.9745043752859
731	2.0	0.0	0.0	9.0	0.0	0.0	2.0	6.0	1.0	0.0	0.0	9.0	0.0	0.0	1.0	6.0	6.0	8.0	0.0	65.0	2.0	15.0	30.0	72.0	83.24655982186023
732	6.0	0.0	0.0	21.0	10.0	2.0	15.0	22.0	4.0	0.0	1.0	14.0	7.0	1.0	5.0	15.0	38.0	4.0	23.0	144.0	121.0	28.0	75.0	117.0	167.0149131649754
733	4.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	25.0	43.0	1.0	71.0	43.0	0.0	7.0	15.0	38.0666248977032
734	8.0	0.0	0.0	8.0	14.0	4.0	4.0	8.0	7.0	4.0	0.0	2.0	8.0	1.0	3.0	19.0	16.0	29.0	0.0	5.0	24.0	1.0	32.0	69.0	138.72624858530173
735	4.0	0.0	0.0	0.0	17.0	0.0	4.0	18.0	2.0	0.0	0.0	0.0	17.0	0.0	2.0	16.0	30.0	24.0	0.0	27.0	183.0	66.0	76.0	169.0	69.41000149616553
736	6.0	0.0	0.0	30.0	14.0	0.0	0.0	2.0	2.0	0.0	1.0	21.0	13.0	0.0	0.0	5.0	18.0	1.0	1.0	227.0	65.0	0.0	1.0	32.0	107.17215802910766
737	2.0	0.0	0.0	14.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	13.0	5.0	0.0	0.0	4.0	12.0	36.0	6.0	175.0	19.0	2.0	9.0	53.0	70.64018835206585
738	2.0	0.0	0.0	0.0	6.0	0.0	0.0	24.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	18.0	34.0	11.0	0.0	23.0	116.0	43.0	9.0	340.0	36.81005275629867
739	0.0	0.0	4.0	41.0	27.0	0.0	0.0	19.0	0.0	6.0	1.0	11.0	13.0	0.0	0.0	6.0	14.0	66.0	9.0	108.0	114.0	4.0	19.0	90.0	170.77059278167735
740	0.0	4.0	9.0	25.0	3.0	0.0	1.0	25.0	0.0	2.0	6.0	22.0	2.0	0.0	1.0	20.0	12.0	47.0	15.0	114.0	44.0	0.0	5.0	102.0	182.83730712212702
741	0.0	8.0	0.0	13.0	24.0	6.0	15.0	22.0	0.0	5.0	1.0	10.0	16.0	2.0	8.0	13.0	4.0	82.0	9.0	89.0	68.0	2.0	38.0	81.0	144.34435697903726
742	0.0	5.0	2.0	18.0	3.0	0.0	0.0	13.0	0.0	4.0	1.0	13.0	3.0	0.0	0.0	12.0	19.0	93.0	50.0	233.0	100.0	2.0	9.0	318.0	114.00123223758867
743	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	1.0	24.0	53.0	0.0	48.0	96.0	2.0	2.0	119.0	48.64775372638283
744	0.0	0.0	0.0	44.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	7.0	10.0	59.0	0.0	260.0	10.0	0.0	66.0	73.0	103.0096418338272
745	2.0	0.0	0.0	2.0	11.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	8.0	0.0	0.0	2.0	19.0	5.0	0.0	32.0	165.0	2.0	11.0	70.0	50.87596335232384
746	7.0	0.0	0.0	16.0	7.0	0.0	7.0	0.0	2.0	2.0	2.0	11.0	3.0	0.0	2.0	5.0	3.0	5.0	3.0	34.0	13.0	0.0	6.0	15.0	119.0475131315194
747	17.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	67.82192056006791
748	4.0	0.0	0.0	1.0	0.0	0.0	2.0	17.0	2.0	1.0	0.0	5.0	0.0	0.0	2.0	17.0	68.0	54.0	1.0	128.0	22.0	0.0	43.0	275.0	60.88836585504238
749	0.0	0.0	2.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	2.0	0.0	1.0	11.0	33.0	11.0	161.0	4.0	62.0	25.0	19.0	119.38504738246664
750	3.0	0.0	0.0	48.0	2.0	0.0	3.0	10.0																	129.9763027975422
751	0.0	6.0	13.0	31.0	18.0	0.0	0.0	15.0	1.0	7.0	4.0	15.0	13.0	0.0	0.0	9.0	2.0	35.0	5.0	52.0	36.0	0.0	0.0	31.0	193.7325990023594
752	4.0	0.0	0.0	19.0	12.0	11.0	24.0	16.0	1.0	3.0	0.0	14.0	10.0	6.0	19.0	12.0	10.0	11.0	1.0	47.0	53.0	50.0	62.0	47.0	188.5565752228526
754	0.0	0.0	2.0	9.0	7.0	0.0	3.0	2.0	0.0	0.0	1.0	6.0	3.0	0.0	1.0	5.0	3.0	8.0	17.0	104.0	37.0	3.0	5.0	48.0	126.6808779751434
755	0.0	0.0	0.0	6.0	6.0	0.0	0.0	33.0	1.0	6.0	0.0	10.0	6.0	0.0	0.0	19.0	5.0	13.0	4.0	29.0	16.0	0.0	0.0	38.0	66.27955634946363
756	6.0	0.0	2.0	2.0	7.0	0.0	2.0	7.0	2.0	0.0	2.0	2.0	5.0	0.0	1.0	6.0	78.0	49.0	5.0	31.0	152.0	2.0	114.0	109.0	122.64943855745972
757	14.0	0.0	0.0	0.0	32.0	0.0	0.0	44.0	4.0	2.0	0.0	0.0	13.0	4.0	3.0	14.0	21.0	9.0	0.0	11.0	47.0	24.0	7.0	75.0	63.5963522672061
758	2.0	0.0	7.0	19.0	8.0	2.0	4.0	19.0	1.0	0.0	4.0	16.0	5.0	1.0	2.0	10.0	50.0	1.0	30.0	177.0	89.0	65.0	140.0	186.0	220.66396729593853
759	0.0	2.0	2.0	12.0	14.0	0.0	2.0	7.0	0.0	2.0	1.0	10.0	11.0	0.0	1.0	5.0	10.0	48.0	20.0	143.0	125.0	0.0	10.0	119.0	130.16706029654645
760	0.0	0.0	3.0	27.0	0.0	0.0	0.0	8.0																	133.0819875349808
761	0.0	4.0	5.0	16.0	7.0	0.0	5.0	26.0	0.0	2.0	4.0	13.0	6.0	0.0	5.0	19.0	13.0	52.0	9.0	78.0	47.0	2.0	27.0	96.0	174.04024016491766
762	2.0	14.0	2.0	2.0	3.0	2.0	0.0	0.0	2.0	10.0	1.0	2.0	5.0	1.0	0.0	0.0	11.0	43.0	5.0	11.0	40.0	28.0	12.0	31.0	86.77326533687773
763	0.0	6.0	2.0	13.0	0.0	0.0	9.0	12.0	0.0	3.0	1.0	7.0	1.0	1.0	10.0	6.0	4.0	23.0	7.0	81.0	3.0	10.0	47.0	49.0	134.35961057597135
764	45.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	4.0	0.0	0.0	16.0	61.0	8.0	4.0	359.0	17.0	6.0	23.0	108.0	115.28936599909213
765	8.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	5.0	0.0	0.0	1.0	31.0	6.0	1.0	8.0	47.0	0.0	1.0	12.0	32.95836866004329
766	0.0	0.0	2.0	20.0	7.0	0.0	0.0	4.0	0.0	1.0	1.0	17.0	9.0	0.0	0.0	5.0	17.0	215.0	67.0	736.0	220.0	9.0	31.0	537.0	123.27933757176254
767	4.0	0.0	2.0	2.0	8.0	0.0	8.0	2.0	2.0	1.0	2.0	2.0	8.0	0.0	4.0	2.0	15.0	8.0	2.0	17.0	104.0	0.0	53.0	27.0	131.44866943449253
768	2.0	18.0	0.0	2.0	22.0	0.0	0.0	7.0																	44.31085255225602
769	4.0	0.0	0.0	0.0	12.0	4.0	8.0	10.0	3.0	0.0	0.0	0.0	14.0	2.0	6.0	6.0	45.0	24.0	4.0	11.0	102.0	90.0	171.0	144.0	98.00853962219534
770	0.0	4.0	0.0	0.0	14.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	2.0	70.0	47.0	8.0	54.0	270.0	4.0	25.0	158.0	15.222612188617115
771	0.0	0.0	3.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	25.0	49.0	10.0	101.0	206.0	0.0	2.0	48.0	106.77015602366892
772	4.0	0.0	0.0	0.0	8.0	3.0	2.0	24.0	2.0	0.0	0.0	0.0	6.0	2.0	1.0	18.0	35.0	9.0	0.0	21.0	222.0	149.0	109.0	339.0	80.4484808821831
773	0.0	0.0	11.0	32.0	12.0	4.0	19.0	18.0	0.0	1.0	5.0	16.0	11.0	2.0	12.0	8.0	13.0	46.0	47.0	401.0	99.0	53.0	158.0	180.0	265.9509116938109
774	1.0	5.0	0.0	6.0	16.0	7.0	9.0	6.0	1.0	6.0	0.0	5.0	15.0	6.0	6.0	7.0	7.0	56.0	5.0	79.0	134.0	52.0	69.0	96.0	126.5168944262313
775	0.0	0.0	0.0	20.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	12.0	1.0	0.0	1.0	4.0	10.0	29.0	0.0	155.0	3.0	0.0	6.0	26.0	74.75339236566735
776	0.0	0.0	7.0	25.0	3.0	0.0	0.0	7.0	0.0	0.0	5.0	14.0	3.0	0.0	0.0	5.0	9.0	34.0	70.0	250.0	102.0	0.0	7.0	86.0	165.6682719416217
777	0.0	5.0	10.0	17.0	10.0	0.0	4.0	26.0	0.0	4.0	8.0	14.0	9.0	0.0	2.0	23.0	9.0	118.0	117.0	197.0	173.0	33.0	70.0	247.0	197.37467810424286
778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																	0.0
779	0.0	0.0	0.0	24.0	0.0	0.0	0.0	3.0																	71.30898830296347
780	41.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	3.0	6.0	2.0	0.0	0.0	15.0	0.0	0.0	4.0	26.0	112.60069849670494
781	0.0	0.0	0.0	27.0	0.0	2.0	20.0	13.0	0.0	0.0	0.0	26.0	0.0	1.0	10.0	10.0	7.0	27.0	4.0	154.0	3.0	44.0	134.0	130.0	141.98639774745337
782	0.0	0.0	0.0	17.0	19.0	0.0	0.0	2.0	0.0	4.0	0.0	12.0	12.0	0.0	0.0	4.0	6.0	15.0	1.0	44.0	55.0	1.0	2.0	29.0	78.2791579690338
783	3.0	2.0	0.0	2.0	20.0	0.0	4.0	17.0	1.0	2.0	0.0	1.0	15.0	0.0	2.0	9.0	29.0	28.0	0.0	21.0	137.0	51.0	56.0	154.0	84.15816760583
784	4.0	0.0	0.0	0.0	17.0	4.0	6.0	12.0	2.0	0.0	0.0	0.0	12.0	3.0	3.0	11.0	69.0	39.0	2.0	71.0	161.0	126.0	45.0	275.0	96.70120562347073
785	0.0	2.0	2.0	39.0	9.0	4.0	4.0	16.0	0.0	4.0	2.0	20.0	5.0	2.0	2.0	8.0	40.0	15.0	15.0	397.0	129.0	149.0	237.0	193.0	186.19114874393688
786	4.0	0.0	0.0	15.0	3.0	0.0	6.0	21.0	3.0	0.0	1.0	19.0	8.0	0.0	3.0	12.0	50.0	0.0	1.0	154.0	97.0	78.0	95.0	154.0	123.12148987735738
787	0.0	6.0	0.0	33.0	9.0	0.0	14.0	10.0	1.0	9.0	0.0	27.0	10.0	0.0	9.0	11.0	4.0	23.0	3.0	45.0	12.0	0.0	19.0	36.0	124.92081459254189
788	0.0	4.0	0.0	17.0	9.0	2.0	4.0	21.0	0.0	2.0	0.0	10.0	11.0	1.0	2.0	13.0	28.0	54.0	15.0	157.0	125.0	105.0	112.0	250.0	117.34913634404775
789	0.0	4.0	0.0	21.0	5.0	0.0	2.0	21.0	0.0	3.0	0.0	16.0	6.0	0.0	1.0	17.0	11.0	33.0	8.0	166.0	53.0	0.0	7.0	199.0	94.66685344794932
790	13.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	39.0	2.0	0.0	43.0	0.0	1.0	0.0	6.0	74.34847875212
791	5.0	0.0	0.0	2.0	11.0	6.0	14.0	2.0	4.0	0.0	0.0	1.0	10.0	4.0	8.0	5.0	26.0	29.0	3.0	31.0	89.0	55.0	51.0	87.0	127.61684041028614
792	41.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	8.0	4.0	1.0	11.0	35.0	0.0	1.0	40.0	56.1826967613015
793	4.0	0.0	0.0	2.0	15.0	0.0	4.0	19.0	2.0	0.0	0.0	2.0	11.0	0.0	4.0	19.0	42.0	29.0	0.0	39.0	190.0	57.0	104.0	211.0	91.04979856318357
794	0.0	0.0	0.0	16.0	0.0	3.0	9.0	19.0	0.0	4.0	0.0	9.0	1.0	1.0	5.0	12.0	0.0	9.0	0.0	13.0	3.0	1.0	9.0	30.0	126.97612006060332
